id	name	lat	lon	y	x	country	adm1	adm2	district
60fe1309-fab6-4769-b799-c9f4a2d601ee	Mikołajki	53°48'13''	21°34'18''	662937.58	669303.87	POL	warmińsko-mazurskie	mrągowski	
4110c18c-4c14-4414-a3a3-5ad98fc876ee	Mikołów	50°10'11''	18°54'19''	255837.85	493237.49	POL	śląskie	mikołowski	
457a342f-c882-45fe-b898-1f7f173943b0	Mikstat	51°31'56''	17°58'23''	407789.5	428788.31	POL	wielkopolskie	ostrzeszowski	
ef77f631-c704-4e5e-bea5-21115ab45839	Milanówek	52°07'31''	20°39'56''	474546.83	613983.68	POL	mazowieckie	grodziski	
1337ec49-d98c-4e50-93b1-c49eab9efb5c	Milicz	51°31'27''	17°16'22''	407831.53	380206.2	POL	dolnośląskie	milicki	
8f842754-ba8c-4a14-8771-dad945ffecb0	Miłakowo	54°00'33''	20°04'11''	683261.39	570078.57	POL	warmińsko-mazurskie	ostródzki	
25fa7322-83f3-4a8d-8f05-03cff2b82c15	Miłomłyn	53°45'52''	19°50'12''	655863.98	555135.53	POL	warmińsko-mazurskie	ostródzki	
3a9427c6-a753-41a5-a1d4-ed868576b837	Miłosław	52°12'10''	17°29'19''	482937.23	396746.13	POL	wielkopolskie	wrzesiński	
175a1773-47a6-4dd9-abc3-693870e12ff2	Mińsk Mazowiecki	52°10'42''	21°34'17''	482267.07	675761.17	POL	mazowieckie	miński	
b5a47992-fa99-4799-88ad-45d5cbb83d1a	Mirosławiec	53°20'29''	16°05'17''	612439.84	306212.03	POL	zachodniopomorskie	wałecki	
034e54ca-9484-451c-a347-f4f09e42126f	Mirsk	50°58'12''	15°22'59''	351035.56	246152.55	POL	dolnośląskie	lwówecki	
345839eb-1af3-4e39-83fb-d983d4ec51c8	Mława	53°06'41''	20°22'54''	583792.21	592457.75	POL	mazowieckie	mławski	
b5fe4395-f0af-4c20-8c61-335afa8d9519	Młynary	54°11'16''	19°43'22''	702860.38	547149.28	POL	warmińsko-mazurskie	elbląski	
48197f65-db2e-4efd-b16c-7f3fdc089b43	Modliborzyce	50°45'14''	22°19'46''	326052.12	734761.95	POL	lubelskie	janowski	
7252a1f1-e96d-4056-b2fa-64ea38c28310	Mogielnica	51°41'40''	20°43'23''	426740.47	619052.48	POL	mazowieckie	grójecki	
5dfabea7-e29b-4036-9ae5-80a2a0031ecb	Mogilno	52°39'28''	17°56'60''	532963.71	428995.94	POL	kujawsko-pomorskie	mogileński	
e2bc3a26-cfe5-425a-8f1a-79203f3310c5	Mońki	53°24'18''	22°47'58''	622273.87	752460.42	POL	podlaskie	moniecki	
5c210ec8-f3b3-48eb-b81a-b219444e89d9	Morawica	50°44'42''	20°37'13''	321046.62	614279.88	POL	świętokrzyskie	kielecki	
d80cd572-5513-4f9f-a416-7d6dc7915dec	Morąg	53°54'58''	19°55'45''	672803.6	561000.81	POL	warmińsko-mazurskie	ostródzki	
b639e03b-7e73-44a5-90ce-8f0768dd4a6e	Mordy	52°12'39''	22°31'00''	488583.31	740175.75	POL	mazowieckie	siedlecki	
212a4764-2ab1-414b-9e70-759d18f136ca	Moryń	52°51'27''	14°23'55''	564596.49	190361.64	POL	zachodniopomorskie	gryfiński	
757ae84d-8250-4b53-b553-e4a242d50bed	Mosina	52°14'40''	16°51'02''	488677.21	353301.6	POL	wielkopolskie	poznański	
2bf12819-222c-42d4-9c50-74e2cf92e6d3	Mrągowo	53°52'36''	21°18'15''	670468.71	651424.74	POL	warmińsko-mazurskie	mrągowski	
35c24d54-fdaa-4a3a-b0a6-d04fe90cb7ba	Mrocza	53°14'44''	17°36'25''	598714.75	407076.27	POL	kujawsko-pomorskie	nakielski	
79d63d0f-1265-407d-9f25-78eaf8229bb2	Mrozy	52°09'57''	21°48'09''	481440.89	691614.79	POL	mazowieckie	miński	
76f32111-0f81-4c5c-afa4-d78efa68ee6f	Mszana Dolna	49°40'41''	20°04'57''	201738.55	578063.8	POL	małopolskie	limanowski	
263eb91d-1d3b-467d-b4a3-b039c83808ff	Mszczonów	51°58'20''	20°31'14''	457312.28	604423.89	POL	mazowieckie	żyrardowski	
7dd32d43-c1e6-4539-9ab4-49e8908d7fe2	Murowana Goślina	52°34'33''	17°00'34''	525200.53	365149.44	POL	wielkopolskie	poznański	
f713be9b-3bf7-43e6-9012-5091235c0db0	Muszyna	49°21'17''	20°53'45''	166987.14	637642.95	POL	małopolskie	nowosądecki	
bd7e24a2-97ac-4d11-98ad-b9641307e729	Mysłowice	50°14'42''	19°08'07''	264210.29	509642.63	POL	śląskie	m. Mysłowice	
3bccb3a2-8d4f-4406-bd7f-c70f7043d38e	Myszków	50°34'26''	19°19'24''	300809.94	522888.45	POL	śląskie	myszkowski	
f77efde6-3cf3-4d1d-bf89-deab95d2425e	Myszyniec	53°22'56''	21°20'41''	615584	655902.54	POL	mazowieckie	ostrołęcki	
cd92543f-e2d4-4f10-93de-24c3959d0afb	Myślenice	49°50'02''	19°56'17''	218918.43	567438.72	POL	małopolskie	myślenicki	
05c3ffee-a156-4fe5-bda2-635b16cd5d77	Myślibórz	52°55'30''	14°52'04''	570174.03	222351.37	POL	zachodniopomorskie	myśliborski	
e48fa512-9055-46db-a4e3-ce8205b3b448	Nakło nad Notecią	53°08'19''	17°36'17''	586828.87	406694.88	POL	kujawsko-pomorskie	nakielski	
f8a03ce9-952c-483a-a3db-45aba8667b17	Nałęczów	51°17'16''	22°12'55''	385031.7	724123.39	POL	lubelskie	puławski	
a992e0fc-9ed5-470b-8c20-57ea11f16286	Namysłów	51°04'36''	17°43'02''	357430.75	410171.57	POL	opolskie	namysłowski	
35ebed52-8c54-435d-a72f-950fd3641280	Narol	50°20'57''	23°19'33''	284728.86	807622.14	POL	podkarpackie	lubaczowski	
acfe19e8-195f-4716-9af6-3b9e51f30b69	Nasielsk	52°35'32''	20°48'10''	526687.21	622079.95	POL	mazowieckie	nowodworski	
328d4d27-6427-48e7-9d0d-86ba54686269	Nekla	52°21'52''	17°24'45''	501017.84	391933.47	POL	wielkopolskie	wrzesiński	
fe621cea-3b0d-43d1-bb21-d3a5a02277ec	Nidzica	53°21'35''	20°25'33''	611472.25	594864.68	POL	warmińsko-mazurskie	nidzicki	
72c32d96-fa05-48ed-b63e-3887589e6de2	Niemcza	50°43'00''	16°50'06''	318873.36	347214.63	POL	dolnośląskie	dzierżoniowski	
7ac2e134-6499-4b80-ab85-28a4961fec81	Niemodlin	50°38'32''	17°37'10''	309268.57	402415.43	POL	opolskie	opolski	
f6acf8da-e53e-4362-8ea0-64926327a62b	Niepołomice	50°01'59''	20°12'59''	241351.18	587087.97	POL	małopolskie	wielicki	
244a7cff-047f-48ed-ac13-872ca7d12c94	Nieszawa	52°50'03''	18°54'09''	552062.36	493424.48	POL	kujawsko-pomorskie	aleksandrowski	
d6f83162-1c8c-4b8f-936b-cd7cafcae6a2	Nisko	50°31'07''	22°08'35''	299347.06	722726.7	POL	podkarpackie	niżański	
c7794de8-b33b-4bf4-9ff6-35c6859bcb0c	Nowa Dęba	50°24'54''	21°45'10''	286718.68	695507.33	POL	podkarpackie	tarnobrzeski	
f6c70b07-eb9d-4a28-8d63-4678aa8d3cae	Nowa Ruda	50°34'44''	16°30'09''	304284.07	323226.8	POL	dolnośląskie	kłodzki	
90bb3d11-1f33-4e36-a710-a70dbcf244c0	Nowa Sarzyna	50°19'12''	22°20'37''	277892.09	737929.91	POL	podkarpackie	leżajski	
35078992-10d0-4ad0-bfa2-82375e1c0814	Nowa Słupia	50°51'50''	21°05'24''	335068.31	647026.75	POL	świętokrzyskie	kielecki	
3d112dbd-7390-40bf-bdd8-0d3ca4be9025	Nowa Sól	51°48'21''	15°42'59''	442819.1	273701.38	POL	lubuskie	nowosolski	
9a9b33b9-488b-4283-9c46-088b06aa1261	Nowe	53°38'56''	18°43'34''	642696.04	481908.14	POL	kujawsko-pomorskie	świecki	
a8b28d72-3f72-471b-8bf8-a5e500922be1	Nowe Brzesko	50°07'52''	20°22'28''	252445.89	598203.12	POL	małopolskie	proszowicki	
c45ad2a1-800e-4675-bb84-e130727ecbd7	Nowe Miasteczko	51°41'26''	15°43'50''	429961.16	274108.84	POL	lubuskie	nowosolski	
63b9e906-fbe4-4d5e-a4cc-224e0fcabf99	Nowe Miasto Lubawskie	53°25'26''	19°35'32''	617820.14	539346.52	POL	warmińsko-mazurskie	nowomiejski	
c5ba1994-a794-46a0-94d4-f2f26a3d54bd	Nowe Miasto nad Pilicą	51°37'05''	20°34'53''	418026.53	609448.67	POL	mazowieckie	grójecki	
6f665596-e7f8-42ad-b4be-35d3c5764eec	Nowe Skalmierzyce	51°42'31''	17°59'30''	427406.87	430350.18	POL	wielkopolskie	ostrowski	
86ec4f50-320f-4028-845c-a2cbcf286f32	Nowe Warpno	53°43'22''	14°17'17''	661197.04	189285.65	POL	zachodniopomorskie	policki	
c09b6115-319c-4c1b-a664-98ee9b4f53e7	Nowogard	53°40'06''	15°07'28''	651801.97	244075.6	POL	zachodniopomorskie	goleniowski	
538ffd91-8c00-4a8b-9ca3-9f6bdc14a35b	Nowogrodziec	51°11'50''	15°23'53''	376205.45	248435.59	POL	dolnośląskie	bolesławiecki	
929d32ea-6e9c-4fc6-bfef-6bb5226ef76b	Nowogród	53°13'34''	21°52'45''	599522.21	692130.43	POL	podlaskie	łomżyński	
0b54bede-f2db-4a62-91c2-494aef7982d9	Nowogród Bobrzański	51°48'04''	15°14'49''	443866.13	241327.85	POL	lubuskie	zielonogórski	
5813fef5-27cb-431f-b6ef-f140f1240aaf	Nowy Dwór Gdański	54°12'50''	19°07'02''	705522.89	507642.12	POL	pomorskie	nowodworski	
c6905445-ee64-4134-8c3a-175c926821b8	Nowy Dwór Mazowiecki	52°25'50''	20°42'59''	508569.36	616657.76	POL	mazowieckie	nowodworski	
d7d4098b-6a74-43b1-8dc9-00bd8e7e243a	Nowy Korczyn	50°17'59''	20°48'29''	271844.83	628728.79	POL	świętokrzyskie	buski	
64bfc661-6b4c-4cb4-9c1f-3a1ebfcc221b	Nowy Sącz	49°37'30''	20°41'26''	196660.17	622057.36	POL	małopolskie	m. Nowy Sącz	
df2a9064-81c9-4f3c-85f0-20042b60e004	Nowy Staw	54°08'05''	19°00'29''	696710.85	500526.17	POL	pomorskie	malborski	
f304559b-d8ac-487e-8a14-ae6883fd7139	Nowy Targ	49°28'39''	20°01'55''	179408.15	574741.66	POL	małopolskie	nowotarski	
c9a4d6da-4ea8-4b6f-8900-5330395ebf38	Nowy Tomyśl	52°18'60''	16°07'57''	498390.67	304620.22	POL	wielkopolskie	nowotomyski	
e34d3f7e-6a40-4ee0-9e1d-a3d56dc938ae	Nowy Wiśnicz	49°54'55''	20°27'43''	228562.67	604932.99	POL	małopolskie	bocheński	
03ef41e5-f81a-4932-9c11-4aa587433094	Nysa	50°28'25''	17°19'58''	290945.87	381723.42	POL	opolskie	nyski	
fcb86eca-6b0f-4f85-b0d1-1733a10f9bad	Oborniki	52°38'45''	16°48'32''	533375.93	351807.28	POL	wielkopolskie	obornicki	
658e0543-4dff-44e4-a5d2-553f7d5d082d	Oborniki Śląskie	51°17'58''	16°54'50''	383489.23	354618.55	POL	dolnośląskie	trzebnicki	
793fbfad-7dc1-492e-9e6b-64c626144360	Obrzycko	52°42'29''	16°31'37''	540918.1	332971.16	POL	wielkopolskie	szamotulski	
c4cca7de-e265-4f2b-a84c-998d1ecb7693	Odolanów	51°34'27''	17°40'25''	412783.37	408112.88	POL	wielkopolskie	ostrowski	
f665a1ed-0384-4097-ab40-9e97d3682491	Ogrodzieniec	50°27'05''	19°31'18''	287272.79	537023.9	POL	śląskie	zawierciański	
c8ccdbf6-a5f2-4e2d-97ce-88f286c88c48	Okonek	53°32'07''	16°50'59''	632174.79	357537.67	POL	wielkopolskie	złotowski	
e5a2471c-4ef1-45bb-bf04-cce9801d1616	Olecko	54°02'16''	22°30'10''	691616.4	729277.04	POL	warmińsko-mazurskie	olecki	
3c9f831d-3063-447c-b411-8322dca77555	Olesno	50°52'36''	18°25'18''	334570.51	459332.44	POL	opolskie	oleski	
118e96b6-c4c3-4678-9f02-49b02124197f	Oleszyce	50°10'05''	23°01'54''	263432.71	787796.72	POL	podkarpackie	lubaczowski	
e05ead86-3759-4ea5-ba0f-e888e0a55c64	Oleśnica	51°12'34''	17°22'49''	372668.05	386897.76	POL	dolnośląskie	oleśnicki	
83577342-f975-449c-ad52-88fd81c6e599	Oleśnica	50°27'02''	21°03'50''	289074.88	646484.99	POL	świętokrzyskie	staszowski	
dd88a8af-0bda-450d-a244-079e636c7fcc	Olkusz	50°16'44''	19°33'36''	268127.55	539891.83	POL	małopolskie	olkuski	
21b9272c-1669-4b8d-8b80-9614ad83367b	Olsztyn	53°46'44''	20°28'48''	658152.32	597492.05	POL	warmińsko-mazurskie	m. Olsztyn	
cadfee4b-3e45-4159-8d00-a5b401228092	Olsztynek	53°34'60''	20°17'07''	636150.25	585057.16	POL	warmińsko-mazurskie	olsztyński	
5e7c29a4-bf09-4fb6-9134-d9c140a50cb4	Olszyna	51°04'01''	15°22'42''	361826.15	246342.44	POL	dolnośląskie	lubański	
f120dcc3-8aa9-4575-b098-465b4a54eca5	Oława	50°56'26''	17°17'55''	342906.94	380507.73	POL	dolnośląskie	oławski	
35a14c27-8d3c-4f13-a1f6-96d974a40460	Opalenica	52°18'27''	16°24'47''	496650.42	323693.48	POL	wielkopolskie	nowotomyski	
6833e90f-4ce8-405d-8ee6-614f2f7c8089	Opatowiec	50°14'30''	20°43'26''	265257.34	622883.02	POL	świętokrzyskie	kazimierski	
8f1b9018-9ef3-4543-83c8-0e68ff6a46bf	Opatów	50°48'05''	21°25'26''	328849.65	670746.94	POL	świętokrzyskie	opatowski	
f5455e16-2ad3-4b64-85b9-64e5022eb07f	Opatówek	51°44'22''	18°12'51''	430642.6	445750.75	POL	wielkopolskie	kaliski	
1a967f74-7797-4ca8-9eb5-155f14fc705b	Opoczno	51°22'34''	20°16'59''	390721.19	589272.83	POL	łódzkie	opoczyński	
735b8b96-5bab-4ca9-81dc-81fb86ea8314	Opole	50°40'07''	17°55'20''	311846.17	423863.31	POL	opolskie	m. Opole	
24f81fec-f7be-49a2-9aba-2532aec78079	Opole Lubelskie	51°08'50''	21°58'09''	368698.64	707594.5	POL	lubelskie	opolski	
bf5e2202-1b8a-419e-9500-c6cbd4677489	Orneta	54°06'59''	20°07'52''	695262.76	573913.15	POL	warmińsko-mazurskie	lidzbarski	
d473be03-ea65-43e4-b340-f1a8bded1544	Orzesze	50°08'40''	18°46'34''	253047.81	484007.47	POL	śląskie	mikołowski	
e9ec1eaa-4ad0-42fe-b7ba-fa66117635b6	Orzysz	53°48'31''	21°56'47''	664472.2	693940.91	POL	warmińsko-mazurskie	piski	
bec61f0c-bb44-46c7-af8d-7cbdeb4ea622	Osieczna	51°54'16''	16°40'39''	451221.79	340285.14	POL	wielkopolskie	leszczyński	
317e2513-947b-41c2-8c2e-6c8fc122ba86	Osiek	50°31'12''	21°26'34''	297618.74	673109.25	POL	świętokrzyskie	staszowski	
d626c043-ba8f-4e0d-8cb6-d3bc42b517b9	Ostrołęka	53°04'53''	21°34'21''	582651.75	672248.81	POL	mazowieckie	m. Ostrołęka	
c1e9d180-fd15-4fd1-ab2e-5374166d681b	Ostroróg	52°37'36''	16°27'03''	532048.36	327520.06	POL	wielkopolskie	szamotulski	
c780aa24-c795-42ad-8af0-fdbbd504fb95	Ostrowiec Świętokrzyski	50°56'38''	21°23'24''	344616.8	667839.09	POL	świętokrzyskie	ostrowiecki	
fe94aafc-9fe3-4e71-92ec-df4af8332369	Ostróda	53°41'58''	19°57'50''	648732.81	563622.98	POL	warmińsko-mazurskie	ostródzki	
a6ba979b-90d3-4b6e-8066-1ec3be164c53	Ostrów Lubelski	51°29'41''	22°51'15''	410161.98	767439.46	POL	lubelskie	lubartowski	
b0c19c88-c751-409e-98e1-53a972100168	Ostrów Mazowiecka	52°48'21''	21°53'52''	552850.36	695261.26	POL	mazowieckie	ostrowski	
2ee36140-08a4-48b9-8e61-09ca801096a7	Ostrów Wielkopolski	51°38'58''	17°49'00''	421005.74	418160.97	POL	wielkopolskie	ostrowski	
b6d17156-b57b-42c7-9137-ba1a5ace28ae	Ostrzeszów	51°25'25''	17°55'53''	395770.02	425730.27	POL	wielkopolskie	ostrzeszowski	
2e6f4b69-0fb6-4017-8d1b-7008f2c8c3bc	Ośno Lubuskie	52°27'14''	14°52'16''	517798.15	219573.86	POL	lubuskie	słubicki	
6cc22ed1-9559-4b99-a98a-90cf7a49c278	Oświęcim	50°02'17''	19°13'15''	241213.37	515812.27	POL	małopolskie	oświęcimski	
8ba17c5e-cdf0-493d-9f88-c6a0093810a6	Otmuchów	50°27'55''	17°10'21''	290287.67	370339.72	POL	opolskie	nyski	
967092ac-d6c0-42eb-8d37-01f3915a4480	Otwock	52°06'26''	21°15'56''	473651.82	655103.3	POL	mazowieckie	otwocki	
2348b6a8-48ac-4c71-8212-2b90e1a7ea78	Otyń	51°50'50''	15°42'37''	447427.02	273479.51	POL	lubuskie	nowosolski	
5890109b-e6e0-48c7-b1fd-071ca75ac533	Ozimek	50°40'44''	18°12'49''	312713.31	444462.76	POL	opolskie	opolski	
fabb2a35-aebd-48cb-9f0e-a94a6e24c284	Ozorków	51°57'44''	19°17'42''	455145.04	520256.52	POL	łódzkie	zgierski	
30241f85-d7e4-4604-a762-fd9e0bb5a35f	Ożarów	50°53'10''	21°39'55''	338853.94	687402.88	POL	świętokrzyskie	opatowski	
4376bbc0-5bad-48e2-a7f5-a59110788e10	Ożarów Mazowiecki	52°12'38''	20°47'39''	484224.63	622541.38	POL	mazowieckie	warszawski zachodni	
341b28a1-7829-4af3-956d-a019f6bb8c53	Pabianice	51°39'54''	19°21'33''	422122.86	524833.12	POL	łódzkie	pabianicki	
48d2b05a-6bf0-4446-821f-5fbf89686314	Pacanów	50°23'59''	21°02'28''	283395.09	645016.72	POL	świętokrzyskie	buski	
bf702b2c-22ce-4b2f-b276-48c4d1553b9f	Paczków	50°27'51''	17°00'23''	290474.87	358552.01	POL	opolskie	nyski	
9e3b52ab-8e4a-4777-92f6-ddec049a88c8	Pajęczno	51°08'49''	18°59'42''	364465.35	499650.37	POL	łódzkie	pajęczański	
2fad3fd4-f0f3-49c9-9ad8-a05b48ac20f9	Pakość	52°48'25''	18°05'16''	549435.78	438521.1	POL	kujawsko-pomorskie	inowrocławski	
2c69586c-46bd-4181-962c-a197f846a088	Parczew	51°38'26''	22°54'00''	426562.87	769754.86	POL	lubelskie	parczewski	
a19248f4-3118-440a-82c3-a3604f9efae2	Pasłęk	54°03'55''	19°39'31''	689193.53	543099.85	POL	warmińsko-mazurskie	elbląski	
812ef386-22bf-4c65-a566-891024986ba6	Pasym	53°39'01''	20°47'31''	644334.68	618393.74	POL	warmińsko-mazurskie	szczycieński	
f9fd63bb-6b0d-4059-a9f6-dd372812592f	Pelplin	53°55'42''	18°41'51''	673787.35	480140.21	POL	pomorskie	tczewski	
9a254a3a-8ee2-46b6-bc27-cdcc25e4b67b	Pełczyce	53°02'38''	15°18'15''	581772.41	252337.73	POL	zachodniopomorskie	choszczeński	
d80de819-6af0-4bd0-855d-66fbd1d1017b	Piaseczno	52°04'11''	21°01'37''	468999.71	638885.8	POL	mazowieckie	piaseczyński	
f6e1738c-d920-4126-9622-a47fe21a4994	Piaski	51°08'15''	22°50'54''	370458.92	769115.73	POL	lubelskie	świdnicki	
641b23aa-ceea-4ea8-878f-826a7133ffc1	Piastów	52°10'59''	20°50'30''	481261.7	625871.92	POL	mazowieckie	pruszkowski	
6a8e2cb6-60a0-439f-9abf-8692031d0035	Piątek	52°04'08''	19°28'47''	467067.81	532872.47	POL	łódzkie	łęczycki	
05f82c6a-4955-4086-bc90-cd83f3fcef47	Piechowice	50°50'59''	15°35'57''	336938.88	260703.27	POL	dolnośląskie	jeleniogórski	
2783782c-f638-4858-83d6-c71aa08759ea	Piekary Śląskie	50°23'02''	18°56'41''	279641.04	496071.22	POL	śląskie	m. Piekary Śląskie	
cb58e872-a73f-4cbf-a8ad-aae719774f25	Pieniężno	54°14'20''	20°07'29''	708871.52	573278	POL	warmińsko-mazurskie	braniewski	
fadc1b7d-1455-44a9-8d49-1764fa5a4ed8	Pieńsk	51°14'48''	15°02'44''	382967.05	224125.58	POL	dolnośląskie	zgorzelecki	
be045ee3-aadc-43e8-aa1e-ad40d6acf008	Pierzchnica	50°41'51''	20°45'14''	315954.53	623821.64	POL	świętokrzyskie	kielecki	
6fa8244f-bf14-42b5-8feb-e42f22cb4822	Pieszyce	50°42'44''	16°34'49''	318933.69	329231.98	POL	dolnośląskie	dzierżoniowski	
98d3d118-e738-414c-895c-41479785f096	Pilawa	51°57'36''	21°31'56''	457889.52	673927.53	POL	mazowieckie	garwoliński	
16b0c121-b808-4c12-9805-aa42438d8b4f	Pilica	50°28'04''	19°39'26''	289165.8	546628.61	POL	śląskie	zawierciański	
6716fe41-eaee-4262-82a7-7e90d8c9bfba	Pilzno	49°58'40''	21°17'27''	237012.76	664196.17	POL	podkarpackie	dębicki	
ed01ce43-05ef-4079-a3c3-8df06e32d85b	Piła	53°08'51''	16°44'22''	589304.09	348873.61	POL	wielkopolskie	pilski	
855f3c01-2496-4549-b2dd-962996466aa8	Piława Górna	50°40'54''	16°45'14''	315135.41	341374.95	POL	dolnośląskie	dzierżoniowski	
1dce4999-a287-4a7a-b493-9a0501086817	Pińczów	50°31'12''	20°31'36''	295888.79	608189.73	POL	świętokrzyskie	pińczowski	
bc008fae-c326-49df-ae38-a4d92a200735	Pionki	51°28'43''	21°27'09''	404179.57	670260.77	POL	mazowieckie	radomski	
670f6415-1817-48b7-8c4c-37a1961de98a	Piotrków Kujawski	52°33'04''	18°29'51''	520709.22	465942.82	POL	kujawsko-pomorskie	radziejowski	
97a3223c-46ca-4e94-8b1c-f8de723e095e	Piotrków Trybunalski	51°24'40''	19°41'10''	394057.52	547702.87	POL	łódzkie	m. Piotrków Trybunalski	
1f7ff2e2-606a-4705-9a45-6fa40dc95402	Pisz	53°37'48''	21°48'22''	644226.35	685480.82	POL	warmińsko-mazurskie	piski	
eef33e41-67b3-4d71-8b83-0b70eb47fe99	Piwniczna-Zdrój	49°26'28''	20°42'58''	176256.19	624368.76	POL	małopolskie	nowosądecki	
ddc4154e-ee14-4892-a1e8-a9a49d829e1d	Pleszew	51°53'47''	17°47'09''	448472.44	416474	POL	wielkopolskie	pleszewski	
364268be-78a4-42e5-bcec-74c1ea7a90e0	Płock	52°32'27''	19°41'23''	519670.38	546762.74	POL	mazowieckie	m. Płock	
1aaf568b-5b5c-4b4a-8768-b04f76ad26c9	Płońsk	52°37'20''	20°22'26''	529383.46	592974.77	POL	mazowieckie	płoński	
31cb2161-940b-4bf2-9d32-248b77e6a2ea	Płoty	53°48'16''	15°16'05''	666429.95	254361.44	POL	zachodniopomorskie	gryficki	
fe685272-df47-4ab2-b2bf-2c485e0290cc	Pniewy	52°30'29''	16°15'19''	519328.34	313787.9	POL	wielkopolskie	szamotulski	
b1a891bc-d409-4d0d-ac17-31eb90e7cda7	Pobiedziska	52°28'39''	17°17'06''	513772.39	383557.09	POL	wielkopolskie	poznański	
1ce110fc-988b-4fe8-95fc-b2196557db76	Poddębice	51°53'35''	18°57'18''	447415.52	496904.36	POL	łódzkie	poddębicki	
dbffc893-7dd3-41ee-9841-d3914f0e3279	Podkowa Leśna	52°07'24''	20°43'39''	474429.75	618227.74	POL	mazowieckie	grodziski	
7895bc41-bcb6-4730-9fbe-fa1645369187	Pogorzela	51°49'21''	17°13'49''	441047.72	378073.79	POL	wielkopolskie	gostyński	
d7c93179-f19b-41eb-bc44-7018b64010a6	Polanica-Zdrój	50°24'12''	16°30'41''	284746.52	323201.17	POL	dolnośląskie	kłodzki	
1e183986-14ff-405c-9bba-2d7cdf235cb7	Polanów	54°07'07''	16°41'03''	697391.66	348693.85	POL	zachodniopomorskie	koszaliński	
f28385ec-2d9d-4c6e-bd2e-8328874cc665	Police	53°33'09''	14°34'19''	641065.58	206820.4	POL	zachodniopomorskie	policki	
41297ffc-6d5f-468e-84f6-bdd0c6c8d740	Polkowice	51°30'12''	16°04'06''	408155.92	296596.4	POL	dolnośląskie	polkowicki	
420957e3-3030-461a-80f5-01140cff036f	Połaniec	50°25'57''	21°16'50''	287523.28	661910.63	POL	świętokrzyskie	staszowski	
6bdd2f6d-1ec4-4fe6-9fd9-5c824cbed68e	Połczyn-Zdrój	53°46'01''	16°05'27''	659737.16	308327.33	POL	zachodniopomorskie	świdwiński	
69a13fd3-7f21-46ce-a1ae-42d8674b7264	Poniatowa	51°11'24''	22°04'03''	373730.85	714278.69	POL	lubelskie	opolski	
0fea355b-3464-4159-821e-40f132619c51	Poniec	51°45'53''	16°48'24''	435417.9	348686.11	POL	wielkopolskie	gostyński	
6b461628-1dcb-44c9-a669-66a7e9bfd328	Poręba	50°29'19''	19°20'26''	291335.83	524151.09	POL	śląskie	zawierciański	
1174ac19-6c41-4b06-ba15-b5fc0adf1778	Poznań	52°24'29''	16°56'00''	506675.45	359474.49	POL	wielkopolskie	m. Poznań	
39c0ed87-4e59-44c4-a277-d3a21ec48bfb	Prabuty	53°45'32''	19°11'56''	654926.69	513108.35	POL	pomorskie	kwidzyński	
0e301efd-5402-4a5d-abe7-7f374493173d	Praszka	51°03'14''	18°27'11''	354249.62	461682.51	POL	opolskie	oleski	
7db59c2b-6669-4d08-b015-6fcabc517a26	Prochowice	51°16'23''	16°21'44''	381805.1	316066.31	POL	dolnośląskie	legnicki	
4fba4e4f-bedf-4ed1-aeb1-6a45f5e870d8	Proszowice	50°11'33''	20°17'24''	259161.3	592051.49	POL	małopolskie	proszowicki	
46350124-ff7e-462f-9b5b-7558c4138a50	Prószków	50°34'36''	17°52'17''	301678.72	420110.91	POL	opolskie	opolski	
5cb277f2-5b98-4ac8-b635-4ec71384f2a3	Pruchnik	49°54'19''	22°30'49''	232372.33	752210.67	POL	podkarpackie	jarosławski	
e24bf155-9f1d-4765-b2d4-8177ad03097a	Prudnik	50°19'17''	17°34'50''	273666.53	398988.12	POL	opolskie	prudnicki	
5459c0a0-0bb4-4e62-97c4-92848aab5a94	Prusice	51°22'16''	16°57'37''	391350.28	358067.1	POL	dolnośląskie	trzebnicki	
1229b98e-4391-4004-a4c2-4dfb597ea3b2	Pruszcz Gdański	54°15'44''	18°38'10''	710962.44	476313.14	POL	pomorskie	gdański	
c655df54-3002-411a-b01e-2df6c503c17c	Pruszków	52°10'12''	20°48'18''	479747.18	623402.21	POL	mazowieckie	pruszkowski	
d7b4fcbe-dc2a-4c8a-a181-42f9f94ad029	Przasnysz	53°01'18''	20°52'56''	574579.82	626202.91	POL	mazowieckie	przasnyski	
2da94171-d907-4cfa-9c3f-47d72b5ebca3	Przecław	50°11'39''	21°28'47''	261492.87	676934.64	POL	podkarpackie	mielecki	
dfd3f5bf-f9d3-454f-ad1e-7789ad3d7c4c	Przedbórz	51°05'15''	19°52'26''	358219.78	561186.48	POL	łódzkie	radomszczański	
f0c3b149-9388-4b9c-8e10-a8f37777b016	Przedecz	52°19'60''	18°54'02''	496370.81	493235.05	POL	wielkopolskie	kolski	
98d334f7-f9c9-45da-a05e-8480d6218f16	Przemków	51°31'41''	15°47'18''	411725.02	277299.47	POL	dolnośląskie	polkowicki	
ca59e0ed-a40e-40f1-9505-0073569fdcdc	Przemyśl	49°46'57''	22°46'27''	219618.69	771582.14	POL	podkarpackie	m. Przemyśl	
07ec5205-efd2-4f36-83b6-dceeea741ebb	Przeworsk	50°03'32''	22°29'38''	249348.6	749984.56	POL	podkarpackie	przeworski	
